SystemMillis,BMETemperature,BMEPressure,BMEApproximateAlt,BNO Quat W, BNO Quat X,BNO Quat Y,BNO Quat Z,BNO Gyro X,BNO Gyro Y,BNO Gyro Z,BNO Accel X,BNO Accel Y,BNO Accel Z,BNO_Grav_X,BNO_Grav_Y,BNO_Grav_Z,BNO CALIBRATION sys,BNOGyro,BNOAccel,BNOMagnitude,ALGOPos1,ALGOPos2,GPSHour,GPSmin,GPSsec,GPSmilli,GPSday,GPSmonth,GPSyear,GPSFix,GPSfixquality_3d,GPSLat,GPSlong,GPSSpeed,GPSAngle,GPSAlt,GPSSatNum
852206,26.72,989.60,198.77,0.2821,0.1920,-0.1843,-0.9217,-1.44,7.62,15.81,-2.24,4.07,8.06,-2.44,4.39,8.41,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
852706,26.73,989.63,198.56,0.3187,0.2040,-0.2244,-0.8980,1.62,1.44,9.00,-2.30,4.85,7.44,-2.18,5.23,7.99,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
853207,26.73,989.62,198.66,0.3477,0.2103,-0.2679,-0.8735,30.87,3.69,3.56,-1.35,7.00,6.72,-1.77,6.06,7.49,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
853708,26.74,989.60,198.79,0.3500,0.2257,-0.3386,-0.8438,10.94,-2.62,10.56,-1.32,6.68,6.48,-1.41,7.15,6.55,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
854209,26.75,989.60,198.78,0.3730,0.2204,-0.3975,-0.8088,13.94,5.12,5.00,-0.58,7.62,5.53,-0.58,7.91,5.75,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
854710,26.75,989.63,198.56,0.3719,0.2525,-0.4700,-0.7596,48.75,7.37,10.31,-0.36,8.50,4.21,-0.33,8.84,4.22,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
855211,26.76,989.62,198.59,0.3633,0.2845,-0.5264,-0.7141,2.25,0.13,-0.50,-0.24,9.07,2.57,-0.23,9.40,2.78,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
855711,26.76,989.61,198.70,0.3616,0.2866,-0.5299,-0.7115,2.06,0.37,-0.44,-0.24,9.07,2.58,-0.24,9.42,2.68,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
856212,26.77,989.61,198.69,0.3591,0.2897,-0.5353,-0.7075,1.37,0.31,-0.31,-0.28,9.12,2.45,-0.24,9.46,2.53,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
856712,26.77,989.64,198.49,0.3580,0.2911,-0.5380,-0.7054,-0.19,0.19,-0.06,-0.30,9.15,2.39,-0.24,9.48,2.46,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
857213,26.78,989.62,198.61,0.3580,0.2911,-0.5380,-0.7054,-0.31,0.06,0.00,-0.27,9.12,2.39,-0.24,9.48,2.46,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
857713,26.78,989.61,198.75,0.3579,0.2912,-0.5382,-0.7053,0.00,-0.13,0.06,-0.28,9.15,2.41,-0.24,9.48,2.46,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
858214,26.79,989.62,198.65,0.3582,0.2909,-0.5377,-0.7057,0.00,0.13,0.06,-0.29,9.11,2.45,-0.24,9.48,2.47,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
858715,26.80,989.63,198.54,0.3583,0.2908,-0.5374,-0.7059,0.44,-0.06,-0.19,-0.25,9.12,2.51,-0.24,9.48,2.48,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
859216,26.80,989.64,198.49,0.3583,0.2908,-0.5374,-0.7059,0.25,0.06,0.06,-0.24,9.13,2.52,-0.24,9.48,2.48,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
859716,26.81,989.62,198.62,0.3583,0.2908,-0.5374,-0.7059,0.13,-0.13,-0.06,-0.23,9.10,2.54,-0.24,9.48,2.48,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
860217,26.81,989.61,198.66,0.3583,0.2908,-0.5374,-0.7059,-0.50,-0.19,0.13,-0.25,9.08,2.58,-0.24,9.48,2.48,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
860718,26.82,989.63,198.52,0.3594,0.2892,-0.5345,-0.7081,0.44,0.25,-0.13,-0.24,9.08,2.65,-0.24,9.46,2.56,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
861219,26.82,989.64,198.42,0.3599,0.2886,-0.5338,-0.7088,0.37,0.19,0.06,-0.21,9.07,2.62,-0.24,9.45,2.58,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
861720,26.83,989.65,198.48,0.3603,0.2880,-0.5328,-0.7095,0.31,0.00,0.13,-0.21,9.07,2.64,-0.24,9.44,2.61,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
862221,26.83,989.63,198.57,0.3603,0.2880,-0.5328,-0.7095,0.06,-0.13,0.00,-0.22,9.06,2.65,-0.24,9.44,2.61,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
862722,26.84,989.64,198.44,0.3602,0.2880,-0.5328,-0.7095,0.31,0.06,0.06,-0.25,9.07,2.65,-0.24,9.44,2.61,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
863222,26.84,989.64,198.49,0.3602,0.2880,-0.5328,-0.7095,0.31,-0.06,0.00,-0.24,9.07,2.64,-0.24,9.44,2.61,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
863723,26.85,989.62,198.60,0.3602,0.2882,-0.5331,-0.7093,0.69,-0.13,-0.06,-0.24,9.10,2.57,-0.24,9.45,2.60,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
864224,26.85,989.64,198.43,0.3571,0.2926,-0.5388,-0.7047,4.06,0.62,-0.75,-0.29,9.18,2.35,-0.27,9.49,2.43,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
864725,26.86,989.62,198.61,0.3530,0.2982,-0.5460,-0.6988,1.62,0.25,-0.31,-0.36,9.19,2.06,-0.30,9.54,2.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
865225,26.87,989.64,198.42,0.3499,0.3019,-0.5521,-0.6940,3.75,0.88,-0.88,-0.42,9.23,1.89,-0.32,9.58,2.03,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
865726,26.87,989.61,198.74,0.3388,0.3210,-0.5692,-0.6769,5.12,1.12,-1.19,-0.57,9.38,1.28,-0.48,9.69,1.42,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
866226,26.87,989.63,198.53,0.3379,0.3224,-0.5708,-0.6753,0.00,0.00,-0.06,-0.58,9.38,1.21,-0.48,9.69,1.37,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
866727,26.88,989.59,198.85,0.3380,0.3224,-0.5706,-0.6755,-0.19,0.13,0.00,-0.58,9.36,1.18,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
867227,26.89,989.60,198.78,0.3380,0.3224,-0.5706,-0.6755,0.06,-0.06,-0.06,-0.59,9.37,1.22,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
867728,26.89,989.62,198.60,0.3380,0.3224,-0.5706,-0.6755,-0.06,-0.06,0.00,-0.58,9.36,1.24,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
868229,26.90,989.64,198.44,0.3380,0.3224,-0.5706,-0.6755,0.06,0.00,-0.06,-0.58,9.38,1.27,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
868730,26.91,989.64,198.48,0.3380,0.3224,-0.5706,-0.6755,-0.06,0.06,-0.06,-0.57,9.36,1.28,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
869230,26.91,989.60,198.76,0.3380,0.3224,-0.5706,-0.6755,0.13,0.19,0.06,-0.56,9.36,1.32,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
869730,26.92,989.62,198.62,0.3380,0.3224,-0.5706,-0.6755,0.06,-0.06,-0.06,-0.53,9.35,1.35,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
870231,26.92,989.63,198.51,0.3380,0.3224,-0.5706,-0.6755,-0.06,-0.13,0.00,-0.58,9.34,1.36,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
870731,26.93,989.61,198.70,0.3380,0.3223,-0.5706,-0.6755,-0.50,0.06,0.13,-0.56,9.34,1.34,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
871231,26.93,989.59,198.85,0.3381,0.3223,-0.5704,-0.6757,0.25,0.13,-0.06,-0.54,9.33,1.42,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
871732,26.94,989.58,198.93,0.3380,0.3223,-0.5705,-0.6755,0.50,0.00,-0.13,-0.54,9.35,1.40,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
872232,26.95,989.59,198.90,0.3380,0.3224,-0.5707,-0.6754,0.13,0.06,0.06,-0.54,9.32,1.40,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
872733,26.96,989.61,198.70,0.3380,0.3224,-0.5707,-0.6754,-0.19,0.00,0.06,-0.53,9.35,1.40,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
873235,26.96,989.61,198.74,0.3380,0.3224,-0.5707,-0.6754,-0.31,0.13,0.06,-0.56,9.36,1.40,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
873735,26.96,989.58,198.93,0.3380,0.3224,-0.5707,-0.6754,-0.19,-0.19,0.00,-0.54,9.34,1.37,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
874236,26.97,989.58,198.92,0.3380,0.3224,-0.5707,-0.6754,-0.13,-0.13,0.00,-0.56,9.36,1.37,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
874738,26.97,989.61,198.71,0.3380,0.3224,-0.5707,-0.6754,0.06,-0.13,0.19,-0.58,9.36,1.35,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
875239,26.98,989.58,199.00,0.3380,0.3224,-0.5707,-0.6754,0.25,0.06,-0.06,-0.57,9.36,1.30,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
875739,26.99,989.59,198.85,0.3380,0.3224,-0.5707,-0.6754,0.00,0.00,-0.06,-0.58,9.37,1.27,-0.48,9.69,1.38,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
876240,26.99,989.58,198.94,0.3378,0.3225,-0.5709,-0.6752,-0.31,-0.06,0.06,-0.61,9.36,1.21,-0.48,9.69,1.37,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
876741,27.00,989.60,198.76,0.3378,0.3225,-0.5709,-0.6752,-0.25,-0.06,0.06,-0.62,9.39,1.19,-0.48,9.69,1.37,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
877242,27.00,989.59,198.86,0.3364,0.3242,-0.5714,-0.6747,-0.19,0.13,0.00,-0.60,9.36,1.15,-0.51,9.70,1.34,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
877743,27.01,989.62,198.66,0.3354,0.3254,-0.5718,-0.6743,-0.19,0.19,-0.19,-0.61,9.37,1.14,-0.54,9.70,1.31,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
878244,27.02,989.59,198.87,0.3354,0.3254,-0.5718,-0.6743,0.06,-0.06,0.13,-0.60,9.39,1.15,-0.54,9.70,1.31,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
878745,27.01,989.58,199.00,0.3354,0.3254,-0.5718,-0.6743,0.06,0.06,0.06,-0.60,9.39,1.13,-0.54,9.70,1.31,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
879246,27.02,989.57,199.02,0.3354,0.3254,-0.5718,-0.6743,0.06,-0.06,0.00,-0.62,9.38,1.14,-0.54,9.70,1.31,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
879747,27.03,989.57,199.05,0.3353,0.3255,-0.5719,-0.6742,-0.13,0.13,-0.13,-0.62,9.38,1.12,-0.54,9.70,1.31,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
880248,27.03,989.60,198.80,0.3344,0.3266,-0.5725,-0.6736,-0.06,0.00,0.00,-0.62,9.38,1.12,-0.56,9.70,1.28,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
880750,27.04,989.61,198.68,0.3337,0.3274,-0.5729,-0.6733,-0.06,-0.06,-0.06,-0.62,9.38,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
881251,27.05,989.59,198.93,0.3337,0.3274,-0.5729,-0.6733,0.06,-0.19,0.13,-0.62,9.38,1.13,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
881752,27.05,989.59,198.85,0.3337,0.3274,-0.5729,-0.6733,0.06,0.00,0.00,-0.62,9.36,1.09,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
882253,27.05,989.60,198.83,0.3337,0.3274,-0.5729,-0.6733,0.06,0.00,-0.06,-0.63,9.38,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
882753,27.06,989.56,199.13,0.3337,0.3274,-0.5729,-0.6733,0.06,-0.13,0.06,-0.62,9.38,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
883254,27.07,989.58,198.98,0.3337,0.3274,-0.5729,-0.6733,0.00,-0.13,-0.19,-0.63,9.38,1.11,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
883756,27.07,989.59,198.90,0.3337,0.3274,-0.5729,-0.6733,-0.06,-0.06,-0.19,-0.61,9.38,1.11,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
884257,27.07,989.58,198.95,0.3337,0.3274,-0.5729,-0.6733,0.00,0.13,0.13,-0.61,9.42,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
884759,27.08,989.57,199.03,0.3337,0.3274,-0.5729,-0.6733,-0.13,0.06,0.06,-0.61,9.38,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
885260,27.09,989.61,198.73,0.3337,0.3274,-0.5729,-0.6733,0.00,0.25,0.06,-0.63,9.38,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
885761,27.10,989.60,198.80,0.3337,0.3274,-0.5729,-0.6733,-0.19,0.06,0.06,-0.64,9.39,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
886262,27.11,989.60,198.82,0.3337,0.3274,-0.5729,-0.6733,0.00,-0.13,0.06,-0.61,9.38,1.09,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
886762,27.12,989.59,198.87,0.3337,0.3274,-0.5729,-0.6733,0.00,0.06,0.00,-0.62,9.38,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
887263,27.12,989.61,198.71,0.3337,0.3274,-0.5729,-0.6733,0.06,0.06,0.06,-0.63,9.38,1.11,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
887764,27.13,989.61,198.74,0.3337,0.3274,-0.5729,-0.6733,0.06,0.06,0.00,-0.63,9.38,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
888264,27.14,989.59,198.86,0.3337,0.3274,-0.5729,-0.6733,0.00,-0.06,-0.06,-0.63,9.38,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
888766,27.14,989.60,198.83,0.3337,0.3274,-0.5729,-0.6733,0.00,-0.25,0.00,-0.63,9.38,1.10,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
889266,27.14,989.61,198.74,0.3337,0.3274,-0.5729,-0.6733,0.06,0.00,0.00,-0.63,9.38,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
889766,27.15,989.59,198.88,0.3337,0.3274,-0.5729,-0.6733,-0.13,0.06,-0.13,-0.64,9.40,1.07,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
890267,27.16,989.60,198.76,0.3337,0.3274,-0.5729,-0.6733,0.13,0.00,0.06,-0.63,9.39,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
890767,27.17,989.60,198.77,0.3337,0.3274,-0.5729,-0.6733,-0.06,0.13,0.00,-0.64,9.37,1.08,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
891268,27.17,989.59,198.90,0.3337,0.3274,-0.5729,-0.6733,0.00,-0.06,0.00,-0.63,9.38,1.07,-0.57,9.70,1.26,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
891769,27.18,989.61,198.67,0.3333,0.3278,-0.5732,-0.6730,-0.13,0.13,-0.06,-0.64,9.38,1.05,-0.58,9.70,1.25,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
892270,27.19,989.60,198.78,0.3325,0.3289,-0.5738,-0.6724,0.00,0.13,0.00,-0.62,9.38,1.07,-0.59,9.71,1.22,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
892772,27.19,989.62,198.61,0.3320,0.3294,-0.5742,-0.6721,0.06,0.00,0.06,-0.63,9.37,1.01,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
893274,27.20,989.63,198.52,0.3320,0.3294,-0.5742,-0.6721,0.00,-0.06,0.00,-0.65,9.38,1.06,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
893774,27.21,989.60,198.81,0.3320,0.3294,-0.5742,-0.6721,0.00,-0.25,0.00,-0.63,9.40,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
894275,27.21,989.63,198.91,0.3320,0.3294,-0.5742,-0.6721,0.00,0.19,-0.06,-0.63,9.38,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
894775,27.23,989.61,198.74,0.3320,0.3294,-0.5742,-0.6721,0.13,0.06,-0.06,-0.61,9.38,1.06,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
895276,27.24,989.64,198.48,0.3320,0.3294,-0.5742,-0.6721,-0.06,0.19,0.00,-0.63,9.38,1.07,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
895776,27.25,989.63,198.57,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.13,-0.19,-0.63,9.39,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
896278,27.25,989.61,198.66,0.3320,0.3294,-0.5742,-0.6721,0.06,0.19,0.13,-0.63,9.38,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
896778,27.25,989.61,198.67,0.3320,0.3294,-0.5742,-0.6721,-0.13,0.31,-0.06,-0.62,9.37,1.06,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
897279,27.26,989.59,198.84,0.3320,0.3294,-0.5742,-0.6721,-0.13,-0.06,0.00,-0.63,9.39,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
897780,27.27,989.61,198.71,0.3320,0.3294,-0.5742,-0.6721,0.13,0.06,0.00,-0.64,9.37,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
898281,27.28,989.63,198.54,0.3320,0.3294,-0.5742,-0.6721,0.00,0.06,-0.06,-0.62,9.38,1.06,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
898782,27.28,989.60,198.76,0.3320,0.3294,-0.5742,-0.6721,0.13,0.13,-0.06,-0.63,9.38,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
899283,27.29,989.62,198.63,0.3320,0.3294,-0.5742,-0.6721,-0.06,0.06,-0.13,-0.64,9.38,1.06,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
899785,27.29,989.60,198.80,0.3320,0.3294,-0.5742,-0.6721,-0.19,-0.06,-0.13,-0.64,9.38,1.07,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
900286,27.30,989.60,198.80,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.06,-0.06,-0.64,9.38,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
900788,27.31,989.61,198.67,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.06,0.00,-0.64,9.38,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
901289,27.31,989.62,198.61,0.3320,0.3294,-0.5742,-0.6721,0.00,0.25,0.00,-0.63,9.39,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
901789,27.32,989.61,198.71,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.06,0.06,-0.66,9.38,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
902290,27.33,989.61,198.74,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.13,0.13,-0.63,9.38,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
902791,27.34,989.60,198.75,0.3320,0.3294,-0.5742,-0.6721,0.00,0.00,-0.06,-0.64,9.38,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
903293,27.34,989.61,198.69,0.3320,0.3294,-0.5742,-0.6721,0.00,-0.13,-0.06,-0.63,9.37,1.03,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
903794,27.35,989.61,198.72,0.3320,0.3294,-0.5742,-0.6721,-0.06,0.06,-0.06,-0.64,9.37,1.04,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
904295,27.36,989.61,198.70,0.3320,0.3294,-0.5742,-0.6721,-0.06,0.00,0.13,-0.63,9.39,1.05,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
904796,27.36,989.59,198.83,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.06,0.00,-0.65,9.38,1.02,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
905297,27.37,989.60,198.79,0.3320,0.3294,-0.5742,-0.6721,0.06,0.06,-0.06,-0.65,9.38,1.00,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
905797,27.37,989.60,198.80,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.19,0.06,-0.62,9.38,1.03,-0.60,9.71,1.21,0,3,1,1,2000.00,0.00,,,,,,,,,,,,,,,
906297,27.38,989.59,198.91,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.13,0.00,-0.65,9.39,1.03,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
906798,27.38,989.59,198.86,0.3320,0.3294,-0.5742,-0.6721,0.00,-0.06,-0.06,-0.64,9.38,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
907300,27.39,989.58,198.99,0.3320,0.3294,-0.5742,-0.6721,0.06,0.13,0.00,-0.64,9.39,1.03,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
907802,27.40,989.58,198.99,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.13,0.06,-0.64,9.40,1.04,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
908302,27.40,989.60,198.82,0.3320,0.3294,-0.5742,-0.6721,-0.13,0.00,-0.13,-0.63,9.39,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
908802,27.41,989.59,198.90,0.3320,0.3294,-0.5742,-0.6721,-0.13,-0.06,0.06,-0.65,9.38,1.05,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
909303,27.42,989.57,199.01,0.3320,0.3294,-0.5742,-0.6721,-0.06,0.00,-0.06,-0.65,9.38,1.05,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
909803,27.43,989.59,198.85,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.06,0.00,-0.62,9.40,1.02,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
910303,27.43,989.60,198.83,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.13,0.13,-0.64,9.38,0.99,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
910804,27.44,989.56,199.10,0.3320,0.3294,-0.5742,-0.6721,0.00,0.13,-0.06,-0.62,9.38,1.04,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
911305,27.45,989.60,198.76,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.19,0.00,-0.65,9.38,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
911806,27.45,989.60,198.79,0.3320,0.3294,-0.5742,-0.6721,-0.13,0.13,0.06,-0.64,9.38,1.00,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
912306,27.46,989.60,198.82,0.3320,0.3294,-0.5742,-0.6721,0.00,-0.25,0.13,-0.63,9.37,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
912806,27.47,989.58,198.96,0.3320,0.3294,-0.5742,-0.6721,0.06,0.25,-0.06,-0.64,9.38,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
913307,27.48,989.57,199.01,0.3320,0.3294,-0.5742,-0.6721,0.06,-0.25,0.06,-0.64,9.39,1.01,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
913807,27.48,989.61,198.73,0.3320,0.3294,-0.5742,-0.6721,0.06,0.25,-0.06,-0.63,9.41,1.02,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
914308,27.49,989.60,198.76,0.3320,0.3294,-0.5742,-0.6721,0.06,0.00,0.00,-0.65,9.38,1.02,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
914808,27.50,989.59,198.87,0.3320,0.3294,-0.5742,-0.6721,-0.06,-0.13,0.00,-0.66,9.37,1.02,-0.60,9.71,1.21,0,3,1,0,2000.00,0.00,,,,,,,,,,,,,,,
